0.0000000000000000 1:0.6307870370370371 2:0.5789473684210527 3:0.7631578947368421 4:0.6578947368421053 5:0.6184210526315790 6:0.7090909090909091 7:1.2923076923076924 8:1.0251256281407035 9:0.9932885906040269 10:0.6628895184135978 11:2.4444444444444446 12:0.5454545454545454 13:0.6283870967741936 14:0.6617647058823529 15:0.7500000000000000 16:0.5526315789473685 17:0.0607872596153846 18:0.0462460967714212 19:0.6547402106428448 20:0.6314213837102087 21:0.7129258167808206 22:0.7086436617263225 23:0.6250150709540538 24:0.2637353527359992 25:0.1487726372325699 26:0.0959695709537240 27:51.0000000000000000 28:0.5686110634784196 29:8.6414385473149840 30:8.8448466621077380
0.0000000000000000 1:0.5099415204678363 2:0.5000000000000000 3:0.6282051282051282 4:0.5897435897435898 5:0.5512820512820513 6:0.5956765412329864 7:1.1801242236024845 8:0.8866995073891626 9:1.1912568306010929 10:0.5238095238095238 11:2.1176470588235294 12:0.4455147501505117 13:0.5207792207792208 14:0.5508417508417508 15:0.6136865342163356 16:0.4575556893437688 17:0.0964377999261720 18:0.0666303997421019 19:0.5230414919430777 20:0.5105494482128550 21:0.6117587460250284 22:0.6190111247812317 23:0.5029270725061278 24:0.1567482945852732 25:0.0689460260847021 26:0.0308225103738352 27:23.0000000000000000 28:0.4927617779415513 29:8.4191242672051060 30:8.7748589136264740
0.0000000000000000 1:0.5831381733021077 2:0.5394736842105263 3:0.6973684210526315 4:0.6184210526315790 5:0.5526315789473685 6:0.6107594936708861 7:1.3125000000000000 8:0.9760765550239234 9:1.1278195488721805 10:0.5885714285714285 11:3.4000000000000000 12:0.5035885167464115 13:0.5660621761658031 14:0.5917400135409614 15:0.6995614035087719 16:0.5095693779904307 17:0.0454090972019259 18:0.0502877221571523 19:0.6569125146448009 20:0.5529507262329862 21:0.6892819849373185 22:0.6800342749538092 23:0.6116481086971226 24:0.1892352957568836 25:0.0810245093843049 26:0.0409013171445633 27:17.0000000000000000 28:0.5495515058981140 29:8.8324309075372550 30:9.1483694009089580
0.0000000000000000 1:0.5831381733021077 2:0.5394736842105263 3:0.6973684210526315 4:0.6184210526315790 5:0.5526315789473685 6:0.6107594936708861 7:1.3125000000000000 8:0.9760765550239234 9:1.1278195488721805 10:0.5885714285714285 11:3.4000000000000000 12:0.5035885167464115 13:0.5660621761658031 14:0.5917400135409614 15:0.6995614035087719 16:0.5095693779904307 17:0.0733884346051646 18:0.0250712428713741 19:0.6569125146448009 20:0.5529507262329862 21:0.6892819849373185 22:0.6800342749538092 23:0.6116481086971226 24:0.1892352957568836 25:0.0810245093843049 26:0.0409013171445633 27:17.0000000000000000 28:0.5429931499110604 29:8.8324309075372550 30:9.1483694009089580
0.0000000000000000 1:0.5560747663551402 2:0.5394736842105263 3:0.6578947368421053 4:0.5789473684210527 5:0.5526315789473685 6:0.6881028938906752 7:3.9082568807339450 8:1.3320610687022900 9:1.1552795031055900 10:0.6277511961722488 11:3.1428571428571430 12:0.4677033492822967 13:0.5634352635003254 14:0.6008119079837618 15:0.6951754385964912 16:0.4880382775119617 17:-0.0269677996422182 18:0.0246845848542789 19:0.5670740103191989 20:0.5723951992091597 21:0.6735816283790093 22:0.6619772164472381 23:0.5514033742142511 24:0.1734397633673591 25:0.0671660445406427 26:0.0300688201553351 27:17.0000000000000000 28:0.5121864787211880 29:7.1763269357038130 30:7.5486523428110700
0.0000000000000000 1:0.5420560747663551 2:0.4605263157894737 3:0.6973684210526315 4:0.5657894736842105 5:0.5000000000000000 6:0.6360655737704918 7:1.1318681318681318 8:0.9960159362549801 9:1.1188811188811190 10:0.5919540229885057 11:2.0000000000000000 12:0.4210526315789474 13:0.5029163966299417 14:0.5577312626603647 15:0.7280701754385965 16:0.4306220095693780 17:0.0024105910986405 18:-0.0096039807695905 19:0.5800079032142119 20:0.5191175500601141 21:0.6511019522926333 22:0.6244762270959390 23:0.5356758121111780 24:0.1242263752367585 25:0.0340909133437636 26:0.0098485650746585 27:17.0000000000000000 28:0.5032758594547364 29:8.3168368278362300 30:8.5707229348893020
0.0000000000000000 1:0.5192532088681447 2:0.5064935064935064 3:0.6410256410256411 4:0.6025641025641025 5:0.5584415584415584 6:0.6011102299762093 7:1.2023809523809523 8:0.8529411764705882 9:1.1428571428571428 10:0.5276190476190477 11:1.9534883720930232 12:0.4250451535219747 13:0.5266579973992198 14:0.5592991913746631 15:0.6136865342163356 16:0.4563515954244431 17:0.0128653159928043 18:0.0123809523809524 19:0.5374525197404381 20:0.5167010766567876 21:0.6187111695497941 22:0.6221504884267457 23:0.5052662681922028 24:0.2074026196415128 25:0.1251848466318952 26:0.0722035969656971 27:0.0000000000000000 28:0.4906935278237009 29:8.7130370591214930 30:9.0719680056078080
0.0000000000000000 1:0.5192532088681447 2:0.5064935064935064 3:0.6363636363636364 4:0.5974025974025974 5:0.5584415584415584 6:0.6011102299762093 7:1.0512820512820513 8:0.7738693467336684 9:1.0055248618784531 10:0.5276190476190477 11:1.5555555555555556 12:0.4250451535219747 13:0.5266579973992198 14:0.5592991913746631 15:0.6136865342163356 16:0.4563515954244431 17:-0.0245992509363296 18:-0.0162455004381867 19:0.5351496089794123 20:0.5162752077035649 21:0.6165083256986663 22:0.6200679286628134 23:0.5040843571742414 24:0.2074026196415128 25:0.1251848466318952 26:0.0722035969656971 27:17.0000000000000000 28:0.4761395962420364 29:8.6627588195548380 30:9.0302760209317580
0.0000000000000000 1:0.5258215962441315 2:0.4805194805194805 3:0.6753246753246753 4:0.5844155844155844 5:0.5064935064935064 6:0.5845410628019324 7:1.2419354838709677 8:0.9489795918367347 9:1.1543624161073827 10:0.5123339658444023 11:2.4000000000000000 12:0.4174641148325359 13:0.4825355756791720 14:0.5229110512129380 15:0.6885964912280702 16:0.4413875598086124 17:0.0330606367006771 18:0.0369054536876686 19:0.6025678941685318 20:0.4925789528632236 21:0.6271780112789600 22:0.6435911969098803 23:0.5516568719097990 24:0.1781006943741245 25:0.0827302246875999 26:0.0374801490668614 27:51.0000000000000000 28:0.5163582563390191 29:8.2254486217300680 30:8.3604694518635030
0.0000000000000000 1:0.5567251461988304 2:0.4605263157894737 3:0.7012987012987013 4:0.5844155844155844 5:0.5131578947368421 6:0.6216436126932465 7:1.2704402515723270 8:0.9251101321585903 9:1.0819672131147542 10:0.5844155844155844 11:2.0000000000000000 12:0.4521531100478469 13:0.4977491961414791 14:0.5504342017368069 15:0.7127192982456141 16:0.4688995215311005 17:0.1239864563842110 18:0.0805979413525645 19:0.6067302809313465 20:0.5169579376125392 21:0.6497886736961469 22:0.6305900674355547 23:0.5520501819137030 24:0.1445516552167580 25:0.0660424490000000 26:0.0404532457905327 27:0.0000000000000000 28:0.5874648297527999 29:8.5198302839693960 30:8.6507345708241380
0.0000000000000000 1:0.5192532088681447 2:0.5064935064935064 3:0.6410256410256411 4:0.6025641025641025 5:0.5584415584415584 6:0.6011102299762093 7:1.2023809523809523 8:0.8529411764705882 9:1.1428571428571428 10:0.5276190476190477 11:1.9534883720930232 12:0.4250451535219747 13:0.5266579973992198 14:0.5592991913746631 15:0.6136865342163356 16:0.4563515954244431 17:0.0128653159928043 18:0.0095454136285894 19:0.5374525197404381 20:0.5167010766567876 21:0.6187111695497941 22:0.6221504884267457 23:0.5052662681922028 24:0.2074026196415128 25:0.1251848466318952 26:0.0722035969656971 27:17.0000000000000000 28:0.4991330034294210 29:8.7130370591214930 30:9.0719680056078080
0.0000000000000000 1:0.5567251461988304 2:0.4605263157894737 3:0.7012987012987013 4:0.5844155844155844 5:0.5131578947368421 6:0.6216436126932465 7:1.2704402515723270 8:0.9251101321585903 9:1.0819672131147542 10:0.5844155844155844 11:2.0000000000000000 12:0.4521531100478469 13:0.4977491961414791 14:0.5504342017368069 15:0.7127192982456141 16:0.4688995215311005 17:0.1239864563842110 18:0.0853557508182473 19:0.6067302809313465 20:0.5169579376125392 21:0.6497886736961469 22:0.6305900674355547 23:0.5520501819137030 24:0.1445516552167580 25:0.0660424490000000 26:0.0404532457905327 27:17.0000000000000000 28:0.5668556749148204 29:8.5198302839693960 30:8.6507345708241380
0.0000000000000000 1:0.5567251461988304 2:0.4605263157894737 3:0.7012987012987013 4:0.5844155844155844 5:0.5131578947368421 6:0.6216436126932465 7:1.2704402515723270 8:0.9251101321585903 9:1.0819672131147542 10:0.5844155844155844 11:2.0000000000000000 12:0.4521531100478469 13:0.4977491961414791 14:0.5504342017368069 15:0.7127192982456141 16:0.4688995215311005 17:0.1164650018593209 18:0.0802756467514254 19:0.6067302809313465 20:0.5169579376125392 21:0.6497886736961469 22:0.6305900674355547 23:0.5520501819137030 24:0.1445516552167580 25:0.0660424490000000 26:0.0404532457905327 27:17.0000000000000000 28:0.5749741708052218 29:8.5198302839693960 30:8.6507345708241380
0.0000000000000000 1:0.5192532088681447 2:0.5064935064935064 3:0.6410256410256411 4:0.6025641025641025 5:0.5584415584415584 6:0.6011102299762093 7:1.2023809523809523 8:0.8529411764705882 9:1.1428571428571428 10:0.5276190476190477 11:1.9534883720930232 12:0.4250451535219747 13:0.5266579973992198 14:0.5592991913746631 15:0.6136865342163356 16:0.4563515954244431 17:0.0221438122121527 18:0.0246915584415584 19:0.5374525197404381 20:0.5167010766567876 21:0.6187111695497941 22:0.6221504884267457 23:0.5052662681922028 24:0.2074026196415128 25:0.1251848466318952 26:0.0722035969656971 27:17.0000000000000000 28:0.4991080235977813 29:8.7130370591214930 30:9.0719680056078080
0.0000000000000000 1:0.5192532088681447 2:0.5064935064935064 3:0.6363636363636364 4:0.5974025974025974 5:0.5584415584415584 6:0.6011102299762093 7:1.0512820512820513 8:0.7738693467336684 9:1.0055248618784531 10:0.5276190476190477 11:1.5555555555555556 12:0.4250451535219747 13:0.5266579973992198 14:0.5592991913746631 15:0.6136865342163356 16:0.4563515954244431 17:0.0221438122121527 18:0.0246915584415584 19:0.5351496089794123 20:0.5162752077035649 21:0.6165083256986663 22:0.6200679286628134 23:0.5040843571742414 24:0.2074026196415128 25:0.1251848466318952 26:0.0722035969656971 27:17.0000000000000000 28:0.5058695194301391 29:8.6627588195548380 30:9.0302760209317580
